bill_id,title,timeline_history,date_first_reading,date_second_reading,sponsors_full_details,sponsors_names,committee,primary_sponsor_name
5cc4acbf-ee03-41c1-8f29-7764832a9a66,"National Youth Service Corps Act (Amendment) Bill, 2023",First Reading (House: 2023-07-26) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Concurrence (Not Started) -> Assent (Not Started),2023-07-26,,"Hon Osi Kama Nkemkanma (LP, Ebonyi, Constituency: Ivo-Ohaozara/Onicha)",Hon Osi Kama Nkemkanma,Not Yet Referred,Hon Osi Kama Nkemkanma
9cc42c2e-5188-4759-b1d3-822a476b3036,"National Youth Service Corps Act (Amendment) Bill, 2023",First Reading (House: 2023-11-23) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-11-23,,"Hon Sunday Umeha (LP, Enugu, Constituency: Ezeagu/Udi)",Hon Sunday Umeha,Not Yet Referred,Hon Sunday Umeha
abf4d407-754a-4cb9-880f-3692e07505fa,"National Youth Service Corps Act (Amendment) Bill, 2023",First Reading (House: 2023-11-28) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-11-28,,"Hon Nnamdi Ezechi (PDP, Delta, Constituency: Nkokwa East/Ndokwa West/ Ukwuani)",Hon Nnamdi Ezechi,Not Yet Referred,Hon Nnamdi Ezechi
c0168ef2-8db2-46ca-bec5-b563c61a05de,"National Youth Service Corps Act (Amendment) Bill, 2023",First Reading (House: 2023-10-03) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-10-03,,"Hon Martins Etim Esin (PDP, Akwa Ibom, Constituency: Oron/Mbo/Okobo/Udung Uko/Urue Offong/Oruko)",Hon Martins Etim Esin,Not Yet Referred,Hon Martins Etim Esin
d36726b6-f95f-4fec-b174-376e444e7263,"National Youth Service Corps Act (Amendment) Bill, 2023",First Reading (House: 2023-10-19) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-10-19,,"Hon Adamu Tanko (PDP, Niger, Constituency: Gurara/Suleja/Tapa)",Hon Adamu Tanko,Not Yet Referred,Hon Adamu Tanko
ce62e3f6-ec45-47c0-8f8d-9dad67908dc0,"National Youth Service Corps Act (Amendment) Bill, 2024",First Reading (House: 2024-07-17) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-07-17,,"Hon Benjamin Kalu (APC, Abia, Constituency: Bende)",Hon Benjamin Kalu,Not Yet Referred,Hon Benjamin Kalu
02532259-963e-4f6e-a1b4-71b596e244e4,"National Youth Service Corps Trust Fund (Establishment) Bill, 2023",First Reading (House: 2023-11-23) -> Second Reading (House: 2023-12-20) -> Committee Assignment (House: 2023-12-20) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-11-23,2023-12-20,"Hon Abdulmumin Ari Mohammed (APC, Nasarawa, Constituency: Nassarawa/Toto)",Hon Abdulmumin Ari Mohammed,the Whole,Hon Abdulmumin Ari Mohammed
862a321e-09c9-448a-b5e0-9c93c2e53e29,"National Youths Welfare Scheme Fund (Establishment) Bill, 2023",First Reading (House: 2023-07-05) -> Second Reading (House: 2024-07-11) -> Committee Assignment (House: 2024-07-11) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-05,2024-07-11,"Hon Tajudeen Abbas (APC, Kaduna, Constituency: Zaria)",Hon Tajudeen Abbas,Youth Development,Hon Tajudeen Abbas
cdc20da3-3513-482c-b97f-6e6a4f796053,"Naval Training Command (NAVTRAC) (Establishment)Bill, 2025",First Reading (Not Started) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,"Hon Gagdi Adamu Yusuf (APC, Plateau, Constituency: Kanke/Pankshin/Kanam)",Hon Gagdi Adamu Yusuf,Not Yet Referred,Hon Gagdi Adamu Yusuf
58c56834-6916-4da8-99e7-0c70b14bed1e,"Naval Training Command Institutes (Establishment) Bill, 2023",First Reading (House: 2023-07-27) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-27,,"Hon Gagdi Adamu Yusuf (APC, Plateau, Constituency: Kanke/Pankshin/Kanam)",Hon Gagdi Adamu Yusuf,Not Yet Referred,Hon Gagdi Adamu Yusuf
bc679dfe-e164-43f0-818c-d70cf595c9f2,"Niger –Delta Development Commission Act (Amendment) Bill, 2024",First Reading (House: 2024-05-09) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-05-09,,"Hon Saidu Musa Abdullahi (APC, Niger, Constituency: Bida/Gbako/Katcha)",Hon Saidu Musa Abdullahi,Not Yet Referred,Hon Saidu Musa Abdullahi
6c851aea-f852-4c0b-87a2-73036c265351,"Niger Delta Development Commission (Establishment) Bill, 2023",First Reading (House: 2023-07-27) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-27,,"Hon Agbedi Yeitiemone Frederick (PDP, Bayelsa, Constituency: Sagbama/Ekeremor)",Hon Agbedi Yeitiemone Frederick,Not Yet Referred,Hon Agbedi Yeitiemone Frederick
0d2e7e53-1a7f-4f20-ae60-80414810afd7,"Niger Delta Development Commission Act (Amendment) Bill, 2023",First Reading (House: 2023-07-18) -> Second Reading (House: 2024-02-29) -> Committee Assignment (House: 2024-02-29) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-18,2024-02-29,"Hon Pascal Agbodike (APGA, Anambra, Constituency: Ihiala)",Hon Pascal Agbodike,Niger Delta Development Commission (NDDC),Hon Pascal Agbodike
12208551-2194-42d6-96c5-d0b224320413,"Niger Delta Development Commission Act (Amendment) Bill, 2023",First Reading (House: 2023-07-12) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-12,,"Hon Obinna Aguocha (LP, Abia, Constituency: Umuahia North/ Umuahia South/ Ikwuano)",Hon Obinna Aguocha,Not Yet Referred,Hon Obinna Aguocha
23343f3b-53fa-4722-98bf-90d516b5e5cb,"Niger Delta Development Commission Act (Amendment) Bill, 2023",First Reading (House: 2023-07-26) -> Second Reading (House: 2023-07-26) -> Committee Assignment (House: 2023-07-26) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-26,2023-07-26,"Hon Nicholas Ebomo Mutu (PDP, Delta, Constituency: Bomadi/Patani)",Hon Nicholas Ebomo Mutu,Not Yet Referred,Hon Nicholas Ebomo Mutu
38289e65-0d74-40ed-999f-25b160d57846,"Niger Delta Development Commission Act (Amendment) Bill, 2023",First Reading (House: 2023-11-07) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-11-07,,"George Ozodinobi (LP, Anambra, Constituency: Njikoka/Dunukofia/Anaocha)",George Ozodinobi,Not Yet Referred,George Ozodinobi
924672c2-3af9-42a5-8929-306ec5e5ffd8,"Niger Delta Institute of Technology and Skill Acquisition (Establishment) Bill, 2023",First Reading (House: 2023-07-18) -> Second Reading (House: 2023-11-02) -> Committee Assignment (House: 2023-11-02) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-18,2023-11-02,"Hon Dumnamene Robinson Dekor (PDP, Rivers, Constituency: Khana/Gokana)",Hon Dumnamene Robinson Dekor,Niger Delta Development Commission,Hon Dumnamene Robinson Dekor
4ad6b1fc-9d39-4696-82d8-f3479f5321d5,"Nigeria Agricultural Harvest and Processing Free Zone, Tyemimongo, Benue State (Establishment) Bill, 2023",First Reading (House: 2023-11-28) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-11-28,,"Hon. Sesoo Ikpagher (APC, Benue, Constituency: Konshisha/Vandeikya)",Hon. Sesoo Ikpagher,Not Yet Referred,Hon. Sesoo Ikpagher
d9ec4bbc-e8aa-4738-b938-0715a90d51ea,"Nigeria Arabic Language Village, Borno State (Establishment) Bill, 2023",First Reading (House: 2023-07-25) -> Second Reading (House: 2023-07-25) -> Committee Assignment (House: 2023-07-25) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Concurrence (Not Started) -> Assent (Not Started),2023-07-25,2023-07-25,"Hon Julius Ihonvbere (APC, Edo, Constituency: Owan East/Owan West)",Hon Julius Ihonvbere,the Whole,Hon Julius Ihonvbere
fc6136ee-2d4b-4f27-b90e-f0054a186055,"Nigeria Army Institute of Military Engineering, Makurdi, (Establishment) Bill, 2023",First Reading (House: 2023-07-27) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-27,,"Hon Austin Asema Achado (APC, Benue, Constituency: Gwer East/Gwer West)",Hon Austin Asema Achado,Not Yet Referred,Hon Austin Asema Achado
404d5ba3-9e73-4187-bbb1-b080bb4bde25,"Nigeria Army Institute of Technology and Environmental Studies, Makurdi (Establishment) Bill, 2023",First Reading (House: 2023-07-27) -> Second Reading (House: 2024-02-21) -> Committee Assignment (House: 2024-02-21) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-27,2024-02-21,"Hon Austin Asema Achado (APC, Benue, Constituency: Gwer East/Gwer West)",Hon Austin Asema Achado,Army,Hon Austin Asema Achado
8a3cf1b2-36fe-43e5-8c3d-0e9dc82b31d5,"Nigeria Atomic Energy Commission (Repeal and re-enactment) Bill, 2023",First Reading (House: 2023-07-25) -> Second Reading (House: 2023-07-26) -> Committee Assignment (House: 2023-07-26) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-25,2023-07-26,"Hon Benjamin Kalu (APC, Abia, Constituency: Bende)",Hon Benjamin Kalu,the Whole,Hon Benjamin Kalu
410d404e-5e60-4f4c-8ebc-02764b31c611,"Nigeria Center for Animal Disease Control and Prevention Bill, 2025",First Reading (Not Started) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,"Hon Sulaiman Gumi Abubakar (PDP, Zamfara, Constituency: Gummi/Bukkuyum)",Hon Sulaiman Gumi Abubakar,Not Yet Referred,Hon Sulaiman Gumi Abubakar
8506c54b-cdac-42db-a218-329e6564fb19,"Nigeria Centre for Disease Control and Prevention Act (Amendment) Bill, 2025",First Reading (House: 2025-07-03) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2025-07-03,,"Hon Benjamin Kalu (APC, Abia, Constituency: Bende)",Hon Benjamin Kalu,Not Yet Referred,Hon Benjamin Kalu
3254351b-ebf6-436a-80e9-fe5dc201a28e,"Nigeria Climate Change Fund (Establishment) Bill, 2023",First Reading (House: 2023-07-19) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Concurrence (Not Started) -> Assent (Not Started),2023-07-19,,"Hon Lanre Okunlola (APC, Lagos, Constituency: Surulere II)",Hon Lanre Okunlola,Not Yet Referred,Hon Lanre Okunlola
8895c3af-a337-4eca-8746-831afaeee8d6,"Nigeria Co-Operative Societies (Amendment) Bill, 2023",First Reading (House: 2023-07-27) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-27,,"Hon Gagdi Adamu Yusuf (APC, Plateau, Constituency: Kanke/Pankshin/Kanam)",Hon Gagdi Adamu Yusuf,Not Yet Referred,Hon Gagdi Adamu Yusuf
5c5c7391-4c65-4fd8-8b25-ccb359e583ef,"Nigeria Correctional Service Trust Fund (Establishment) Bill, 2023",First Reading (House: 2023-10-19) -> Second Reading (House: 2023-10-26) -> Committee Assignment (House: 2023-10-26) -> Report (House: 2024-06-06) -> Third Reading/Concurrence (House: 2024-07-09) -> Harmonization (Not Started) -> Assent (Not Started),2023-10-19,2023-10-26,"Hon Chinedu Ogah (APC, Ebonyi, Constituency: Ezza South/Ikwo)",Hon Chinedu Ogah,the Whole,Hon Chinedu Ogah
996383ba-59ca-4629-aa5c-749d2ba9ac62,"Nigeria Customs Service Act (Amendment) Bill, 2024",First Reading (Not Started) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,"Afam Ogene (LP, Anambra, Constituency: Ogbaru)",Afam Ogene,Not Yet Referred,Afam Ogene
279dc54f-237e-44ac-9dd2-9f03d195903d,"Nigeria Digital Literacy Management Office (Establishment) Bill, 2024",First Reading (House: 2024-03-19) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-03-19,,"Executive (APC, N/A, Constituency: .)",Executive,Not Yet Referred,Executive
7e8fc09f-7712-434c-b139-2b9447203875,"Nigeria French Language, Badagri, Lagos State (Establishment) Bill, 2023",First Reading (House: 2023-07-25) -> Second Reading (House: 2023-07-25) -> Committee Assignment (House: 2023-07-25) -> Report (House: 2023-07-02) -> Third Reading/Concurrence (House: 2023-07-11) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-25,2023-07-25,"Hon Julius Ihonvbere (APC, Edo, Constituency: Owan East/Owan West)",Hon Julius Ihonvbere,the Whole,Hon Julius Ihonvbere
c0f9bb04-6cd1-4ebb-a9ed-48dda848ac93,"Nigeria Hunters and Forest Security Service (Establishment) Bill, 2023",First Reading (House: 2023-07-12) -> Second Reading (House: 2023-07-18) -> Committee Assignment (House: 2023-07-18) -> Report (Not Started) -> Third Reading/Concurrence (House: 2024-03-06) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-12,2023-07-18,"Hon Balele Aminu (APC, Katsina, Constituency: Dutsin-ma/Kurfi)",Hon Balele Aminu,the Whole,Hon Balele Aminu
08d02032-4318-4c42-a76a-ef05685b95f8,"Nigeria Immigration Service Trust Fund (Establishment) Bill, 2023",First Reading (House: 2023-11-16) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-11-16,,"Hon Peter Gyendeng (PDP, Plateau, Constituency: Barkin Ladi/Riyom)",Hon Peter Gyendeng,Not Yet Referred,Hon Peter Gyendeng
2cc1a879-f579-4345-aa17-d32ba01dd24c,"Nigeria Industrial Revolution Plan Bill, 2024",First Reading (House: 2024-03-20) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-03-20,,"Hon Benjamin Kalu (APC, Abia, Constituency: Bende)",Hon Benjamin Kalu,Not Yet Referred,Hon Benjamin Kalu
ca7c5e24-dfdb-4def-8504-b16a4f15daa9,"Nigeria Natural Medicine Development Agency (Establishment) (Amendment) Bill, 2025",First Reading (Not Started) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,"Hon Sada Soli (APC, Katsina, Constituency: Jibia/Kaita)",Hon Sada Soli,Not Yet Referred,Hon Sada Soli
b1122ba3-c0a5-42bc-b081-1a7cfbf56027,"Nigeria Oil and Gas Industry Content Development Act (Amendment) Bill, 2024",First Reading (House: 2024-07-23) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-07-23,,"Dibiagwu Eugene Okechukwu (APC, Imo, Constituency: Ideato North/Ideato South)",Dibiagwu Eugene Okechukwu,Not Yet Referred,Dibiagwu Eugene Okechukwu
232bd887-30cc-47af-b308-6ce02cc80784,"Nigeria Palliatives Monitoring Commission (Establishment) Bill, 2023",First Reading (House: 2023-10-31) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-10-31,,"Hon Pascal Agbodike (APGA, Anambra, Constituency: Ihiala)",Hon Pascal Agbodike,Not Yet Referred,Hon Pascal Agbodike
8ff10f89-1f09-43c9-8b56-4a0b5fac4653,"Nigeria Police Academy (Amendment) Act, 2025",First Reading (Not Started) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,"Hon Adeboye Paul Kalejaiye (APC, Lagos, Constituency: Ajeromi/Ifelodun)",Hon Adeboye Paul Kalejaiye,Not Yet Referred,Hon Adeboye Paul Kalejaiye
28284aab-8711-4cd0-8df6-ec45913ee9ab,"Nigeria Police Act (Amendment) Bill, 2023",First Reading (House: 2023-07-27) -> Second Reading (House: 2023-10-10) -> Committee Assignment (House: 2023-10-10) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-27,2023-10-10,"Hon Benjamin Kalu (APC, Abia, Constituency: Bende)",Hon Benjamin Kalu,the Whole,Hon Benjamin Kalu
42a555e7-d273-4f6b-9967-59d0c1e53480,"Nigeria Police Act (Amendment) Bill, 2024",First Reading (House: 2024-06-05) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-06-05,,"Hon Afolabi Moruf Afuape (APC, Ogun, Constituency: Abeokuta South)",Hon Afolabi Moruf Afuape,Not Yet Referred,Hon Afolabi Moruf Afuape
9ac9989a-5623-46d4-a63c-d05fd747197d,"Nigeria Police Act (Amendment) Bill, 2024",First Reading (House: 2024-09-25) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-09-25,,"Hon Adetola Kafilat Ogbara (APC, Lagos, Constituency: Kosofe)",Hon Adetola Kafilat Ogbara,Not Yet Referred,Hon Adetola Kafilat Ogbara
c5b96e26-55fa-44dd-b1ba-b56a474d8c4d,"Nigeria Police Act (Amendment) Bill, 2024",First Reading (House: 2024-07-18) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-07-18,,"Hon Paul Asuquo Ekpo (PDP, Akwa Ibom, Constituency: Etinan/Nsit Ibom/Nsit ubium)",Hon Paul Asuquo Ekpo,Not Yet Referred,Hon Paul Asuquo Ekpo
dd62c6e2-b232-4683-a917-5ff8fd6733f9,"Nigeria Police Act (Amendment) Bill, 2024",First Reading (House: 2024-05-21) -> Second Reading (House: 2024-05-21) -> Committee Assignment (House: 2024-05-21) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-05-21,2024-05-21,"Hon Makki Yalleman Abubakar (APC, Jigawa, Constituency: Mallam Madori/Kaugama); Hon Tajudeen Abbas (APC, Kaduna, Constituency: Zaria)",Hon Makki Yalleman Abubakar; Hon Tajudeen Abbas,Police Affairs,Hon Makki Yalleman Abubakar
f3e1cb27-7f34-41c2-98d4-50105636b9b1,"Nigeria Police Act (Amendment) Bill, 2025",First Reading (Not Started) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,"Hon Tasir Olawale Raji (APC, Lagos, Constituency: Epe)",Hon Tasir Olawale Raji,Not Yet Referred,Hon Tasir Olawale Raji
f0c3f6a2-dbf7-4af0-9f8e-7c970610f778,"Nigeria Police Force College, Training School and Institution (Establishment) Bill, 2023",First Reading (House: 2023-07-11) -> Second Reading (House: 2023-07-18) -> Committee Assignment (House: 2023-07-18) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-11,2023-07-18,"Hon Julius Ihonvbere (APC, Edo, Constituency: Owan East/Owan West)",Hon Julius Ihonvbere,Not Yet Referred,Hon Julius Ihonvbere
e7a5c1ea-ee53-4d51-8db8-429615b62a09,"Nigeria Police Force Pensions Board (Establishment) Bill, 2023","First Reading (House: 2023-11-23, Senate: 2025-12-02) -> Second Reading (House: 2024-02-08) -> Committee Assignment (House: 2024-02-08) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started)",2023-11-23,2024-02-08,"Hon Makki Yalleman Abubakar (APC, Jigawa, Constituency: Mallam Madori/Kaugama)",Hon Makki Yalleman Abubakar,the Whole,Hon Makki Yalleman Abubakar
d3159295-6d30-40dc-8ea8-ce9bf3122b8a,"Nigeria Police Training College Umuoji, Anambra State (Establishment) Bill, 2023",First Reading (House: 2023-11-01) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-11-01,,"Hon Uchenna Okonkwo (LP, Anambra, Constituency: Idemili North/Idemili South)",Hon Uchenna Okonkwo,Not Yet Referred,Hon Uchenna Okonkwo
420445cf-cc54-481d-a7e5-97eaaaebdbfc,"Nigeria Railway Bill, 2023",First Reading (House: 2023-07-27) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-27,,"Hon Benjamin Kalu (APC, Abia, Constituency: Bende)",Hon Benjamin Kalu,Not Yet Referred,Hon Benjamin Kalu
ff3647b6-adfa-42b1-aa83-14b6b9e29d52,"Nigeria Railway Corporation Act (Amendment) Bill, 2023",First Reading (House: 2023-07-26) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-26,,"Hon Dachung Musa Bagos (PDP, Plateau, Constituency: Jos South/Jos East)",Hon Dachung Musa Bagos,Not Yet Referred,Hon Dachung Musa Bagos
0c43818e-50cd-4d50-b65b-0db8baee3b29,"Nigeria Revenue Service (Establishment) Bill, 2024",First Reading (Senate: 2024-03-07) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-03-07,,"Executive (APC, N/A, Constituency: .)",Executive,Not Yet Referred,Executive
3fc56231-b933-4e03-ba00-0425c037d744,"Nigeria Security and Civil Defence Corps Act (Amendment) Bill, 2023","First Reading (House: 2023-10-12, Senate: 2025-11-18) -> Second Reading (House: 2023-12-20) -> Committee Assignment (House: 2023-12-20) -> Report (House: 2023-12-21) -> Third Reading/Concurrence (House: 2023-12-21) -> Harmonization (Not Started) -> Assent (Not Started)",2023-10-12,2023-12-20,"Hon Adeyemi Taofeek Alli (APC, Lagos, Constituency: Mushin I)",Hon Adeyemi Taofeek Alli,the Whole,Hon Adeyemi Taofeek Alli
51cd87cf-6ccc-439f-b7ba-d0176fed7bb7,"Nigeria Security and Civil Defence Corps Act (Amendment) Bill, 2023",First Reading (House: 2023-10-12) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-10-12,,"Hon Abdulmalik Zubairu (APC, Zamfara, Constituency: Bungudu/Maru)",Hon Abdulmalik Zubairu,Not Yet Referred,Hon Abdulmalik Zubairu
591d0ee8-c570-47b8-bce0-e4dca2dd1948,"Nigeria Security and Civil Defence Corps Act (Amendment) Bill, 2023",First Reading (House: 2023-07-19) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Concurrence (Not Started) -> Assent (Not Started),2023-07-19,,"Hon Adewale Hameed (APC, Lagos, Constituency: Agege)",Hon Adewale Hameed,Not Yet Referred,Hon Adewale Hameed
6afdb472-5768-4d62-a4e0-d31dacf88a96,"Nigeria Security and Civil Defence Corps Act (Amendment) Bill, 2023",First Reading (House: 2023-07-27) -> Second Reading (House: 2023-10-10) -> Committee Assignment (House: 2023-10-10) -> Report (House: 2023-11-23) -> Third Reading/Concurrence (House: 2023-11-28) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-27,2023-10-10,"Hon Benjamin Kalu (APC, Abia, Constituency: Bende)",Hon Benjamin Kalu,the Whole,Hon Benjamin Kalu
ec53e6cf-dc3d-4e90-bb24-3bd8d3cb5e11,"Nigeria Security and Civil Defence Corps Trust Fund (Est) Bill, 2023",First Reading (House: 2023-07-25) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Concurrence (Not Started) -> Assent (Not Started),2023-07-25,,"Hon Philip Agbese (APC, Benue, Constituency: Ado/Obadigbo/Okpokwu)",Hon Philip Agbese,Not Yet Referred,Hon Philip Agbese
0022647d-d9aa-4f7c-b76b-e00197d473d3,"Nigeria Security and Civil Defence Corps Trust Fund (Establishment) Bill, 2023",First Reading (House: 2023-12-20) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-12-20,,"Hon Sulaiman Gumi Abubakar (PDP, Zamfara, Constituency: Gummi/Bukkuyum)",Hon Sulaiman Gumi Abubakar,Not Yet Referred,Hon Sulaiman Gumi Abubakar
c03af5dd-c03b-4828-86dd-a395f2a80cc4,"Nigeria Shippers Council Act (Repeal and Enactment) Bill, 2023",First Reading (House: 2023-07-27) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-27,,"Hon Dachung Musa Bagos (PDP, Plateau, Constituency: Jos South/Jos East)",Hon Dachung Musa Bagos,Not Yet Referred,Hon Dachung Musa Bagos
