bill_id,bill_number,title,originating_chamber,assembly,category,current_status,current_stage,concurrence,harmonization,is_act,committee,primary_sponsor_name,primary_sponsor_party,primary_sponsor_state,primary_sponsor_constituency,sponsors_names,sponsors_parties,sponsors_states,sponsors_full_details,date_first_reading,date_second_reading,date_committee_report,date_passed,date_assented,days_first_to_second_reading,days_in_committee,total_days_to_passage,timeline_history,bill_analysis,bill_content,pdf_initial_bill,pdf_passed_bill,pdf_signed_act,pdf_committee_report,date_created,date_updated
d37d6590-3a49-4269-86c0-fb3b050d27e4,SB 585,"Nigeria Tax Administration Bill, 2024",SENATE,10th Assembly,Taxation,AWAITING ASSENT,AWAITING ASSENT,NOT STARTED,NOT STARTED,No,Finance,Sen. Michael Opeyemi Bamidele,APC,Ekiti,,Sen. Michael Opeyemi Bamidele,APC,Ekiti,"Sen. Michael Opeyemi Bamidele (APC, Ekiti)",2024-10-30,2024-11-28,2024-11-28,2025-05-07,,29,0,189,First Reading (Senate: 2024-10-30) -> Second Reading (Senate: 2024-11-28) -> Committee Assignment (Senate: 2024-11-28) -> Report (Senate: 2025-05-07) -> Third Reading/Concurrence (Senate: 2025-05-07) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-01-23T10:37:08.000000Z,2025-11-21T07:03:29.000000Z
b3b016e4-e5a4-4864-bba2-020dd60cbb98,SB 586,"Nigeria Tax Bill, 2024",SENATE,10th Assembly,Taxation,AWAITING ASSENT,AWAITING ASSENT,NOT STARTED,NOT STARTED,No,Finance,Sen. Michael Opeyemi Bamidele,APC,Ekiti,,Sen. Michael Opeyemi Bamidele,APC,Ekiti,"Sen. Michael Opeyemi Bamidele (APC, Ekiti)",2024-10-30,2024-11-28,2024-11-28,2025-05-08,,29,0,190,First Reading (Senate: 2024-10-30) -> Second Reading (Senate: 2024-11-28) -> Committee Assignment (Senate: 2024-11-28) -> Report (Senate: 2025-05-08) -> Third Reading/Concurrence (Senate: 2025-05-08) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-01-23T10:41:47.000000Z,2025-11-21T07:04:08.000000Z
9c319be8-0203-4491-82ed-76d490904da5,SB 162,"Nigeria Tea Development Authority Bill, 2023",SENATE,10th Assembly,"Business, Trade, Investment",AWAITING ASSENT,AWAITING ASSENT,NOT STARTED,NOT STARTED,No,Not Yet Referred,Sen. David Jimkuta,APC,Taraba,,Sen. David Jimkuta,APC,Taraba,"Sen. David Jimkuta (APC, Taraba)",2023-10-10,,,,,,,,First Reading (Senate: 2023-10-10) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Concurrence (Not Started) -> Assent (Not Started),,,,,,,2024-05-27T14:02:42.000000Z,2024-05-27T14:02:42.000000Z
0c99ab4c-b913-48f4-bda0-8ce8cfecc3f2,HB 441,"Nigeria Utilities Charges Commission Act (Amendment) Bill, 2023",HOUSE,10th Assembly,Government Operations and Institutions,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Taofeek Abimbola Ajilesoro,APC,Osun,Ife Central/Ife North/Ife South/Ife East,Hon Taofeek Abimbola Ajilesoro,APC,Osun,"Hon Taofeek Abimbola Ajilesoro (APC, Osun, Constituency: Ife Central/Ife North/Ife South/Ife East)",2023-07-27,,,,,,,,First Reading (House: 2023-07-27) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2024-08-30T18:47:53.000000Z,2024-08-30T18:47:53.000000Z
a6e2f285-1c5d-4979-bd62-95c7c3eccbfb,SB 628,"Nigeria Visual Assets and Crypto Currency Regulation Bill, 2024",SENATE,10th Assembly,Digital Economy,AWAITING ASSENT,AWAITING ASSENT,NOT STARTED,NOT STARTED,No,Not Yet Referred,Osita Ngwu,APC,Enugu,,Osita Ngwu,APC,Enugu,"Osita Ngwu (APC, Enugu)",2024-11-21,,,,,,,,First Reading (Senate: 2024-11-21) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-01-23T11:21:07.000000Z,2025-01-23T11:21:07.000000Z
1ea2ab1c-ea92-42b4-9788-b52b479b0942,HB 556,"Nigerian Agricultural Promotion Council Bill, 2023",HOUSE,10th Assembly,Agriculture,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon. Sesoo Ikpagher,APC,Benue,Konshisha/Vandeikya,Hon. Sesoo Ikpagher,APC,Benue,"Hon. Sesoo Ikpagher (APC, Benue, Constituency: Konshisha/Vandeikya)",2023-10-10,,,,,,,,First Reading (House: 2023-10-10) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-04-10T11:01:42.000000Z,2025-04-10T11:01:42.000000Z
368160df-c4b1-4e4d-9346-de00f810fe77,HB 2779,Nigerian Airspace Management Agency (Establishment) Act (Amendment) Bill,HOUSE,10th Assembly,Aviation,AWAITING ASSENT,Committee Assignment,NOT STARTED,NOT STARTED,No,Aviation,Hon Sada Soli,APC,Katsina,Jibia/Kaita,Hon Sada Soli,APC,Katsina,"Hon Sada Soli (APC, Katsina, Constituency: Jibia/Kaita)",,2026-07-22,2026-07-22,,,,0,,First Reading (Not Started) -> Second Reading (House: 2026-07-22) -> Committee Assignment (House: 2026-07-22) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2026-07-29T13:52:40.000000Z,2026-07-29T13:52:40.000000Z
71cdf307-664d-471f-9a4b-8106af814f8b,HB 749,"Nigerian Airspace Management Agency Act (Amendment) Bill, 2023",HOUSE,10th Assembly,Aviation,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Dennis Idahosa,APC,Edo,Ovia North East/Ovia South West,Hon Dennis Idahosa,APC,Edo,"Hon Dennis Idahosa (APC, Edo, Constituency: Ovia North East/Ovia South West)",2023-10-25,,,,,,,,First Reading (House: 2023-10-25) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-05-14T10:55:05.000000Z,2025-05-14T10:55:05.000000Z
af33c03e-145d-4d5e-8117-903e19687a3c,HB 1160,"Nigerian Ajaokuta Special Trust Fund (Establishment) Bill, 2024",HOUSE,10th Assembly,"Oil, Gas, and Solid Minerals",AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Sanni Abdulraheem,APC,Kogi,Ajaokuta,Hon Sanni Abdulraheem,APC,Kogi,"Hon Sanni Abdulraheem (APC, Kogi, Constituency: Ajaokuta)",2024-04-30,,,,,,,,First Reading (House: 2024-04-30) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-07-30T14:30:53.000000Z,2025-07-30T14:30:53.000000Z
ac2aea4c-01bf-47e6-8fcf-f24e1469e01c,HB 652,"Nigerian Almajiri Trust Fund (Establishment) Bill, 2023",HOUSE,10th Assembly,Education,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon. Sagir Koki,APC,Kano,Municipal,Hon. Sagir Koki,APC,Kano,"Hon. Sagir Koki (APC, Kano, Constituency: Municipal)",2023-10-17,,,,,,,,First Reading (House: 2023-10-17) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-04-14T16:23:15.000000Z,2025-04-14T16:23:15.000000Z
6aade8b7-5a6a-4d57-9f7d-380f5da2958f,HB 1162,"Nigerian Anti Kidnapping Exception Agency (Establishment) Bill, 2024",HOUSE,10th Assembly,Armed Forces and National Security,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Sanni Abdulraheem,APC,Kogi,Ajaokuta,Hon Sanni Abdulraheem,APC,Kogi,"Hon Sanni Abdulraheem (APC, Kogi, Constituency: Ajaokuta)",2024-04-30,,,,,,,,First Reading (House: 2024-04-30) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-07-30T14:32:53.000000Z,2025-07-30T14:32:53.000000Z
144e288e-e223-47f4-b82f-47e1f2690350,HB 1601,"Nigerian Army College of Education, Ilorin, (Establishment)Bill, 2024",HOUSE,10th Assembly,Education,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Ahmed Yinka Aluko,APC,Kwara,Ilorin East/Ilorin South,Ahmed Yinka Aluko,APC,Kwara,"Ahmed Yinka Aluko (APC, Kwara, Constituency: Ilorin East/Ilorin South)",2024-07-11,,,,,,,,First Reading (House: 2024-07-11) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-08-06T14:19:10.000000Z,2025-08-06T14:19:10.000000Z
6ca42345-44fa-433c-ae40-17ed87a3d18c,HB 1013,"Nigerian Association of Logistic and Supply Chain Practitioners (Establishment) Bill, 2023",HOUSE,10th Assembly,Professional Bodies,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Abdulmalik Zubairu,APC,Zamfara,Bungudu/Maru,Hon Abdulmalik Zubairu,APC,Zamfara,"Hon Abdulmalik Zubairu (APC, Zamfara, Constituency: Bungudu/Maru)",2023-11-28,,,,,,,,First Reading (House: 2023-11-28) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-05-27T17:40:17.000000Z,2025-05-27T17:40:17.000000Z
70760ef3-2ad2-4ff1-8225-b5e742dfbf2b,HB 324,"Nigerian Association of Paralegals (Establishment) Bill, 2023",HOUSE,10th Assembly,Professional Bodies,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Pascal Agbodike,APGA,Anambra,Ihiala,Hon Pascal Agbodike,APGA,Anambra,"Hon Pascal Agbodike (APGA, Anambra, Constituency: Ihiala)",2023-07-27,,,,,,,,First Reading (House: 2023-07-27) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2024-08-29T12:08:34.000000Z,2024-08-29T12:08:34.000000Z
ff27eff1-9757-4d53-ada6-8396e5d979d4,HB 28,"Nigerian Authors Trust Fund (Establishment) Bill, 2023",HOUSE,10th Assembly,"Social Welfare, Poverty Alleviation",AWAITING ASSENT,Committee Assignment,NOT STARTED,NOT STARTED,No,"Information, National Orientation, Ethics and Values",Hon Pascal Agbodike,APGA,Anambra,Ihiala,Hon Pascal Agbodike,APGA,Anambra,"Hon Pascal Agbodike (APGA, Anambra, Constituency: Ihiala)",2023-07-06,2023-10-18,2023-10-18,,,104,0,,First Reading (House: 2023-07-06) -> Second Reading (House: 2023-10-18) -> Committee Assignment (House: 2023-10-18) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,https://admin.placbillstrack.org/bill-uploads/1750150645_HB28.pdf,,,,2024-06-10T11:49:36.000000Z,2025-06-17T08:57:25.000000Z
ba5dbc9b-ad9c-4d9f-8ae7-97e92176fbae,SB 159,"Nigerian Aviation and Aerospace University (Establishment) Bill, 2023",SENATE,10th Assembly,Aviation,AWAITING ASSENT,AWAITING ASSENT,NOT STARTED,NOT STARTED,No,Not Yet Referred,Sen. Buhari Abdulfatai Omotayo,APC,Oyo,,Sen. Buhari Abdulfatai Omotayo,APC,Oyo,"Sen. Buhari Abdulfatai Omotayo (APC, Oyo)",2023-10-17,,,,,,,,First Reading (Senate: 2023-10-17) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Concurrence (Not Started) -> Assent (Not Started),,,,,,,2024-05-24T14:59:09.000000Z,2024-05-24T14:59:09.000000Z
7979562c-8933-4ee1-8d65-7a7ed69d61f0,HB 68,"Nigerian Bank for Commerce and Industry Act (Amendment) Bill, 2023",HOUSE,10th Assembly,Banking and Finance,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Oluwole Oke,PDP,Osun,Obokun/Oriade,Hon Oluwole Oke,PDP,Osun,"Hon Oluwole Oke (PDP, Osun, Constituency: Obokun/Oriade)",2023-07-12,,,,,,,,First Reading (House: 2023-07-12) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,https://admin.placbillstrack.org/bill-uploads/1769522800_HB68.pdf,,,,2024-06-11T11:58:46.000000Z,2026-01-27T14:06:40.000000Z
6913818f-d3d7-4368-ac39-894b7c865d51,HB 1283,"Nigerian Building and Road Research Institute (Establishment) Bill, 2024",HOUSE,10th Assembly,Education,AWAITING ASSENT,Third Reading/Concurrence,NOT STARTED,NOT STARTED,No,the Whole,Hon Bello Ambarura Isah,APC,Sokoto,Illela/Gwadabawa,Hon Bello Ambarura Isah,APC,Sokoto,"Hon Bello Ambarura Isah (APC, Sokoto, Constituency: Illela/Gwadabawa)",2024-03-20,2024-05-14,2024-05-14,2024-10-09,,55,0,203,First Reading (House: 2024-03-20) -> Second Reading (House: 2024-05-14) -> Committee Assignment (House: 2024-05-14) -> Report (House: 2024-10-08) -> Third Reading/Concurrence (House: 2024-10-09) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-07-30T14:23:16.000000Z,2025-07-30T14:23:16.000000Z
ba67b216-4485-46a3-b1c5-b27a28010a85,HB 1359,"Nigerian Cashew Utilization Board (Establishment) Bill, 2024",HOUSE,10th Assembly,Professional Bodies,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Tajudeen Kareem,APC,Oyo,Saki East/Saki West/Atisbo,Hon Tajudeen Kareem,APC,Oyo,"Hon Tajudeen Kareem (APC, Oyo, Constituency: Saki East/Saki West/Atisbo)",2024-06-05,,,,,,,,First Reading (House: 2024-06-05) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-08-05T10:43:01.000000Z,2025-08-05T10:43:01.000000Z
86fabbe9-571b-483a-bcef-cc290bef5ea3,HB 2583,"Nigerian Children’s Trust Fund Act (Amendment) Bill, 2025",HOUSE,10th Assembly,Children,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Akarachi Etinosa Tosan,APC,Imo,Ikeduru/Mbaitoli,Akarachi Etinosa Tosan,APC,Imo,"Akarachi Etinosa Tosan (APC, Imo, Constituency: Ikeduru/Mbaitoli)",2025-12-10,,,,,,,,First Reading (House: 2025-12-10) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-12-15T15:29:05.000000Z,2025-12-15T15:29:05.000000Z
58362ae2-135d-418f-ab66-cd8a8a90e2d7,HB 685,"Nigerian Citizens Moral Accountability Bill, 2023",HOUSE,10th Assembly,National Unity,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Awaji-inombek Dagomie Abiante,PDP,Rivers,Opobo/Nkoro/Andoni,Hon Awaji-inombek Dagomie Abiante,PDP,Rivers,"Hon Awaji-inombek Dagomie Abiante (PDP, Rivers, Constituency: Opobo/Nkoro/Andoni)",2023-10-19,,,,,,,,First Reading (House: 2023-10-19) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-04-17T11:40:42.000000Z,2025-04-17T11:40:42.000000Z
634319b2-1381-446b-80c0-b304903e63a3,SB 705,"Nigerian Citizenship Bill, 2025",SENATE,10th Assembly,"Citizenship, Naturalisation",AWAITING ASSENT,AWAITING ASSENT,NOT STARTED,NOT STARTED,No,Not Yet Referred,Sen. Kaka Shehu Lawan,APC,Borno,,Sen. Kaka Shehu Lawan,APC,Borno,"Sen. Kaka Shehu Lawan (APC, Borno)",2025-02-13,,,,,,,,First Reading (Senate: 2025-02-13) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-08-07T08:26:47.000000Z,2025-08-07T08:26:47.000000Z
322a4eb8-c334-4113-9ae6-30a34a6bcc75,HB 440,"Nigerian Civil Aviation Authority (Establishment) Bill, 2023",HOUSE,10th Assembly,Aviation,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Taofeek Abimbola Ajilesoro,APC,Osun,Ife Central/Ife North/Ife South/Ife East,Hon Taofeek Abimbola Ajilesoro,APC,Osun,"Hon Taofeek Abimbola Ajilesoro (APC, Osun, Constituency: Ife Central/Ife North/Ife South/Ife East)",2023-07-27,,,,,,,,First Reading (House: 2023-07-27) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2024-08-30T18:46:51.000000Z,2024-08-30T18:46:51.000000Z
cff03d43-abec-427c-9c27-7de3136d1d2f,HB 743,"Nigerian Civil Defence Academy (Establishment) Bill, 2023",HOUSE,10th Assembly,Crime and Law Enforcement,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Sani Muhammad Ahmad,APC,Zamfara,Bakura/Maradun,Hon Sani Muhammad Ahmad,APC,Zamfara,"Hon Sani Muhammad Ahmad (APC, Zamfara, Constituency: Bakura/Maradun)",2023-10-25,,,,,,,,First Reading (House: 2023-10-25) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,Co-sponsors: 9 Ors,,,,,2025-05-14T10:33:41.000000Z,2025-05-14T10:33:41.000000Z
aceee041-1c4e-4c84-9c55-df781b56aa36,HB 787,"Nigerian Civil Defence Corps Academy, Anambra State (Establishment) Bill, 2023",HOUSE,10th Assembly,Armed Forces and National Security,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Pascal Agbodike,APGA,Anambra,Ihiala,Hon Pascal Agbodike,APGA,Anambra,"Hon Pascal Agbodike (APGA, Anambra, Constituency: Ihiala)",2023-10-31,,,,,,,,First Reading (House: 2023-10-31) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-05-15T10:15:09.000000Z,2025-05-15T10:15:09.000000Z
ce87c89a-6e9f-4ebf-8e6e-ae6ea2c8af1c,HB 895,"Nigerian Civil Defence University, Akoko, Ondo State (Establishment) Bill, 2023",HOUSE,10th Assembly,Education,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Philip Agbese,APC,Benue,Ado/Obadigbo/Okpokwu,Hon Philip Agbese,APC,Benue,"Hon Philip Agbese (APC, Benue, Constituency: Ado/Obadigbo/Okpokwu)",2023-11-14,,,,,,,,First Reading (House: 2023-11-14) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-05-27T09:12:19.000000Z,2025-05-27T09:12:19.000000Z
47be162a-fe5e-4c04-96f4-2a9f14f65adb,HB 1394,"Nigerian Co-operative Societies Act (Amendment) Bill, 2024",HOUSE,10th Assembly,"Social Welfare, Poverty Alleviation",AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Chinedu Tochukwu Okere,APC,Imo,Owerri Municipal/Owerri North/Owerri West,Chinedu Tochukwu Okere,APC,Imo,"Chinedu Tochukwu Okere (APC, Imo, Constituency: Owerri Municipal/Owerri North/Owerri West)",2024-05-23,,,,,,,,First Reading (House: 2024-05-23) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-08-05T10:05:07.000000Z,2025-08-05T10:05:07.000000Z
a8cb488e-616a-4f26-9fd5-10e0c8629468,HB 667,"Nigerian Coal Corporation Act (Repeal and Enactment) Bill, 2023",HOUSE,10th Assembly,"Oil, Gas, and Solid Minerals",AWAITING ASSENT,Committee Assignment,NOT STARTED,NOT STARTED,No,Solid Minerals,Chimaobi Sam Atu,LP,Enugu,Enugu North/Enugu South,Chimaobi Sam Atu,LP,Enugu,"Chimaobi Sam Atu (LP, Enugu, Constituency: Enugu North/Enugu South)",2023-10-19,2024-02-29,2024-02-29,,,133,0,,First Reading (House: 2023-10-19) -> Second Reading (House: 2024-02-29) -> Committee Assignment (House: 2024-02-29) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-04-14T16:48:48.000000Z,2025-04-14T16:48:48.000000Z
0ed3458b-f5a9-46a7-94a7-3569335a16fb,HB 1606,"Nigerian College of Aviation (Campuses Establishment) (Amendment) Bill, 2024",HOUSE,10th Assembly,Aviation,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Paul Nnamchi,LP,Enugu,Enugu East/Isi Uzo,Hon Paul Nnamchi,LP,Enugu,"Hon Paul Nnamchi (LP, Enugu, Constituency: Enugu East/Isi Uzo)",2024-07-23,,,,,,,,First Reading (House: 2024-07-23) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,Co-sponsors: 5 Ors,,,,,2025-04-29T16:18:39.000000Z,2025-04-29T16:18:39.000000Z
adc5f00c-75fe-444e-b864-c7eb03a9abdf,HB 492,"Nigerian Communications Act (Amendment) Bill, 2023",HOUSE,10th Assembly,Telecommunications,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Miriam Onuoha,APC,Imo,Isiala Mbano/Okigwe/Onuimo,Hon Miriam Onuoha,APC,Imo,"Hon Miriam Onuoha (APC, Imo, Constituency: Isiala Mbano/Okigwe/Onuimo)",2023-10-03,,,,,,,,First Reading (House: 2023-10-03) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-03-13T13:36:29.000000Z,2025-03-13T13:36:29.000000Z
ce7b5d78-d635-48a3-8e0a-4caee19e318c,HB 956,"Nigerian Communications Commission Act (Amendment) Bill, 2023",HOUSE,10th Assembly,Telecommunications,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Unyime Josiah Idem,PDP,Akwa Ibom,Ukanafun/Oruk Anam,Hon Unyime Josiah Idem,PDP,Akwa Ibom,"Hon Unyime Josiah Idem (PDP, Akwa Ibom, Constituency: Ukanafun/Oruk Anam)",2023-11-22,,,,,,,,First Reading (House: 2023-11-22) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-05-27T12:24:54.000000Z,2025-05-27T12:24:54.000000Z
fe6a2973-676b-4ec1-9b84-b509a8687e11,HB 124,"Nigerian Communications Commission Act (Amendment) Bill, 2023",HOUSE,10th Assembly,Telecommunications,AWAITING ASSENT,First Reading,NOT STARTED,NOT STARTED,No,Not Yet Referred,Hon Benjamin Kalu,APC,Abia,Bende,Hon Benjamin Kalu,APC,Abia,"Hon Benjamin Kalu (APC, Abia, Constituency: Bende)",2023-07-18,,,,,,,,First Reading (House: 2023-07-18) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Concurrence (Not Started) -> Assent (Not Started),,,,,,,2024-06-13T14:30:40.000000Z,2024-06-13T14:30:40.000000Z
70c69cec-0eeb-4225-8cb3-b1401e80fcff,SB 953,"Nigerian Communications Commission Act (Amendment) Bill, 2025",SENATE,10th Assembly,Telecommunications,AWAITING ASSENT,AWAITING ASSENT,NOT STARTED,NOT STARTED,No,Not Yet Referred,"Sen. Adebule, Idiat Oluranti",APC,Lagos,,"Sen. Adebule, Idiat Oluranti",APC,Lagos,"Sen. Adebule, Idiat Oluranti (APC, Lagos)",2025-11-12,,,,,,,,First Reading (Senate: 2025-11-12) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-11-12T13:56:45.000000Z,2025-11-12T13:56:45.000000Z
e82cac08-9d8f-473f-9f69-8956e8200958,SB 308,"Nigerian Communications Commission Act (Amendment) Bill, 2025",SENATE,10th Assembly,Telecommunications,AWAITING ASSENT,AWAITING ASSENT,NOT STARTED,NOT STARTED,No,Not Yet Referred,"Sen. Aliu, Wadada Ahmed",APC,Nasarawa,,"Sen. Aliu, Wadada Ahmed",APC,Nasarawa,"Sen. Aliu, Wadada Ahmed (APC, Nasarawa)",2025-12-09,,,,,,,,First Reading (Senate: 2025-12-09) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2025-12-09T14:07:06.000000Z,2025-12-09T14:07:06.000000Z
93acdb3b-34b7-4557-b479-fcd2511d3744,SB. 837,"Nigerian Communications Commission Act (Amendment) Bill, 2026",SENATE,10th Assembly,Telecommunications,AWAITING ASSENT,AWAITING ASSENT,NOT STARTED,NOT STARTED,No,Not Yet Referred,Sen. Adeniyi Adegbonmire,APC,Ondo,,Sen. Adeniyi Adegbonmire,APC,Ondo,"Sen. Adeniyi Adegbonmire (APC, Ondo)",2026-06-03,,,,,,,,First Reading (Senate: 2026-06-03) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,,,,,2026-06-04T10:11:04.000000Z,2026-06-04T10:13:22.000000Z
